order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue
395,30cbd755-6232-417a-a507-41818d1fb540,Automotive,426.87,1,2024-01-21,Africa,BankTransfer,6,f,4.7,0,426.87
396,bf0d073d-821c-4336-9970-cf60ebff8d15,Toys,44.09,5,2025-10-23,South America,PayPal,3,f,2.8,10,198.41
397,11df12d7-dd30-4e89-a2f2-35f2e11b868d,Electronics,288.81,5,2023-07-31,South America,BankTransfer,4,f,2.7,0,1444.05
398,dabac50d-ca3d-4859-85ce-099c46b82659,Beauty,370.1,1,2025-10-30,Europe,PayPal,4,f,4.6,15,314.59
399,c9a7d91f-ef2a-4713-9702-10496a39aaa6,Electronics,478.13,5,2025-06-15,North America,Cash,8,f,3.0,5,2271.12
400,00a81de9-d20f-47d0-8465-6d6b81fb18b3,Toys,349.263,2,2023-11-22,Africa,BankTransfer,4,f,3.3,0,698.53
401,d664d264-4c6e-47ff-b9de-7a3a486822b9,Home,317.5,4,2025-03-04,Asia,Cash,3,f,2.7,10,1143.0
402,a8f1e091-ffb8-402d-9475-dbc996418ced,Automotive,56.59,4,2023-04-18,Asia,BankTransfer,6,f,2.8,0,226.36
403,7250ee18-260a-4962-9d81-b7f57d5911c6,Electronics,239.08,1,2023-07-13,Asia,Cash,7,f,3.2,5,227.13
404,551ac8ea-585a-4afa-bbfd-cc1289e06ab3,Home,5.805000000000001,6,2023-11-04,Asia,BankTransfer,8,f,2.7,0,34.83
405,6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,Electronics,227.98,5,2023-10-17,Africa,BankTransfer,8,f,3.4,0,1139.9
406,de9e3757-5260-401e-aecf-67d2749176f4,Home,239.77,1,2025-03-13,Oceania,PayPal,6,f,4.6,5,227.78
407,3d225c30-b28f-41de-bb14-0bc3304b8590,Toys,417.49,4,2023-06-23,Oceania,BankTransfer,7,f,4.4,0,1669.96
408,db23aa8c-3bca-4f85-a20a-60ac9261549d,Toys,232.893,4,2024-11-03,South America,PayPal,9,f,3.2,0,931.57
409,517400f8-0b2c-482a-a928-8e92c68a152f,Beauty,310.45,5,2025-12-14,Oceania,CreditCard,7,f,3.7,0,1552.25
410,e9d68f23-b489-4070-b914-f8a8bea4ff31,Beauty,339.33,3,2025-05-17,Oceania,BankTransfer,1,f,3.2,0,1017.99
411,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,Electronics,441.72,5,2024-09-24,Asia,PayPal,1,t,4.5,10,1987.74
412,a6eab79e-d21c-42f8-8ada-4f80a9e782d4,Fashion,411.49,1,2025-09-22,Asia,PayPal,7,f,4.2,5,390.92
413,f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,Fashion,22.572,5,2023-11-14,North America,CreditCard,2,f,4.0,5,107.22
414,f72169bb-8096-4718-a051-acef097a1e10,Home,299.718,6,2025-11-05,Europe,CreditCard,8,f,4.3,0,1798.31
415,19b17e80-dea4-4e17-94fd-9ad39716108e,Beauty,44.69,1,2023-09-26,Asia,Cash,9,f,3.9,15,37.99
416,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,Fashion,301.35,2,2024-01-06,North America,PayPal,9,f,3.8,0,602.7
417,03edd1f8-74f9-4d17-a912-b4bf86a4bae4,Beauty,363.37,3,2023-03-31,South America,Cash,6,t,4.5,10,981.1
418,def57689-68f4-4bce-a4e7-5e8eb8f21423,Home,410.91,1,2024-05-01,Oceania,Cash,3,f,3.3,0,410.91
419,1327f1bc-2784-478f-b84f-16b3a79fbfaf,Toys,202.69,5,2025-07-08,Asia,PayPal,1,f,2.6,0,1013.45
420,43d88870-f81d-4aa1-8812-0a8e78308930,Toys,409.28,4,2024-09-25,North America,Cash,2,f,3.2,0,1637.12
421,65c17795-b155-46bc-9f8d-ed9756abf2f1,Automotive,273.55,2,2025-01-23,North America,Cash,2,f,3.2,5,519.74
422,541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,Sports,291.74,1,2025-02-21,Asia,Cash,8,f,4.7,0,291.74
423,889b78d5-dbfd-497e-aca2-b148da330aa1,Fashion,188.18,4,2023-10-11,North America,BankTransfer,8,f,3.1,0,752.72
424,a075e927-5110-4492-b442-7e0b61484bb3,Electronics,218.11,4,2025-09-11,Oceania,BankTransfer,1,f,3.0,0,872.44
425,7cea2045-c268-483e-a32f-2e63b7fddd71,Toys,15.840000000000002,5,2025-11-22,Europe,CreditCard,3,f,3.0,0,79.2
426,9e11d2cd-0930-4ef6-8a80-068ddf547e50,Home,186.99300000000002,2,2023-11-25,Europe,BankTransfer,5,f,3.6,0,373.99
427,af34cf65-a193-44b2-bc19-e71d118405ad,Sports,292.21,1,2023-10-29,Africa,Cash,1,f,2.4,0,292.21
428,3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,Electronics,18.63,3,2025-07-12,North America,BankTransfer,4,f,2.3,5,53.1
429,fa745761-6f18-4108-9723-199dbf2c14a0,Electronics,463.19,3,2023-04-20,South America,Cash,2,f,2.9,0,1389.57
430,b4323070-a23d-4c2f-82a7-96891933918c,Toys,246.49,2,2024-04-27,Asia,Cash,5,f,4.9,15,419.03
431,2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,Electronics,444.76,4,2024-04-04,Asia,CreditCard,9,f,5.0,20,1423.23
432,0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,Home,432.684,5,2024-11-17,Europe,PayPal,6,f,3.6,0,2163.42
433,0e5dd462-cbd0-4ef2-930a-37df0bc61066,Fashion,279.09,2,2024-08-10,Europe,Cash,5,f,4.5,0,558.18
434,6e417d47-5ff5-45ea-9bc4-40f14b1a269b,Beauty,154.65,5,2025-08-18,North America,Cash,1,f,3.5,0,773.25
435,697c3923-87fa-441a-be83-b91f25440fe0,Toys,121.34,3,2023-06-12,Europe,CreditCard,3,f,2.5,5,345.82
436,2e183554-cae2-4e66-ae8a-781390e0a95b,Home,449.874,6,2023-11-03,North America,Cash,4,t,3.2,5,2564.28
437,9c07a751-1437-4509-acd1-586a2b840c67,Electronics,440.76,1,2024-05-01,Asia,BankTransfer,3,f,2.6,10,396.68
438,aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,Electronics,24.53,1,2024-05-03,Europe,Cash,6,t,2.7,10,22.08
439,9549c931-e9af-499d-bf67-1eec3da70577,Beauty,455.18,3,2025-07-25,Africa,CreditCard,6,f,2.4,0,1365.54
440,a34db7c5-760d-4bbb-bb70-b3a124a35cf2,Electronics,66.79,1,2023-02-03,South America,PayPal,9,f,4.6,5,63.45
441,aab612c9-415d-474a-b5a6-69814104a8b5,Beauty,78.65,3,2024-08-19,North America,Cash,4,f,4.6,5,224.15
442,771ad655-cdfc-4ee0-a61e-de900267deb3,Electronics,190.79,3,2024-12-23,Africa,PayPal,8,f,3.3,0,572.37
443,8beddb12-ad77-482f-89a2-3a89e6b5a92c,Toys,459.77,3,2024-01-19,South America,CreditCard,3,f,4.7,5,1310.34
444,f1faf665-7115-43f3-92e8-9d1028711733,Toys,224.51,4,2023-05-19,Asia,CreditCard,3,f,2.6,10,808.24
445,4c955f6a-966b-4964-bcd6-bdca5876fd09,Sports,427.71,1,2023-03-31,South America,Cash,1,f,4.7,5,406.32
446,b0b862ef-6c9f-42b9-b647-8986a3917c99,Home,442.32,3,2023-02-03,Asia,BankTransfer,7,f,2.1,0,1326.96
447,4d57d880-d865-469a-b4f3-310340066ff2,Automotive,345.42,3,2024-12-07,Europe,PayPal,5,f,3.1,15,880.82
448,da743152-627b-41a1-bfd6-f23232ffe294,Beauty,142.99,1,2023-08-01,Oceania,BankTransfer,3,f,5.0,10,128.69
449,61a11729-3cb9-4350-9b4d-a0fe7bb38605,Fashion,415.09,3,2024-12-22,Europe,BankTransfer,9,f,3.9,10,1120.74
450,4bbe4aff-9326-4ffd-9be4-bf5192698698,Automotive,7.8,5,2023-12-25,Oceania,Cash,9,f,4.3,10,35.1
451,059dd55d-4b94-4e30-b303-f438fe2110d0,Beauty,308.73,1,2024-01-09,South America,PayPal,4,f,3.2,10,277.86
452,6553867d-a881-4fd3-947d-577bfa5a91ca,Electronics,177.67,3,2025-07-26,Oceania,CreditCard,2,f,2.0,5,506.36
453,dd750e98-90e0-495f-8212-b554464458b4,Home,435.13,2,2023-03-31,North America,PayPal,7,f,4.5,0,870.26
454,f93e08d5-bea2-4dfe-873f-6e1baf908e3c,Electronics,241.74,2,2024-09-27,Asia,Cash,8,f,2.9,0,483.48
455,bec39a37-9b3d-44bd-a91e-314e0c8e29e3,Automotive,144.1,3,2025-08-27,Africa,BankTransfer,7,f,3.4,0,432.3
456,e726be23-e776-4886-9534-ee1d7f2984f5,Electronics,322.04,5,2024-01-27,Oceania,BankTransfer,3,f,3.1,0,1610.2
457,3ae909fe-cc82-48da-8696-f5e64944051b,Home,59.26499999999999,2,2024-11-10,Europe,BankTransfer,4,f,3.9,10,106.68
458,3810ae66-5a31-44cc-8d4b-69a99b689c88,Electronics,342.9,2,2025-06-13,Asia,Cash,4,f,2.9,10,617.22
459,402913ec-9ef2-493e-b0ac-7d7ba2f963a3,Beauty,283.83,4,2025-03-02,South America,BankTransfer,7,f,4.2,0,1135.32
460,c478f6f1-b88e-4318-816d-83edad81f8bd,Fashion,83.52,2,2025-10-15,South America,BankTransfer,2,f,4.2,0,167.04
461,2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,Automotive,204.21,1,2024-06-30,Africa,CreditCard,2,f,2.8,0,204.21
462,a0a11839-e745-4704-98df-bc3ca0d4de3d,Beauty,36.03,2,2023-06-11,South America,Cash,6,f,2.7,0,72.06
463,c9e26074-4f16-49a0-8a17-991ea5769411,Toys,161.55,3,2024-08-24,North America,BankTransfer,3,f,3.7,10,436.19
464,5d678bb1-945e-42e4-888a-93ec70d9c9f8,Electronics,259.245,3,2024-11-02,Europe,BankTransfer,3,f,4.7,15,661.07
465,e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,Home,482.22,5,2025-05-22,South America,PayPal,7,f,3.5,0,2411.1
466,6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,Beauty,318.19,2,2024-12-20,South America,Cash,5,f,4.1,0,636.38
467,c958e75e-21d5-4971-b367-49b52cf6bf75,Electronics,483.19,4,2024-12-23,Oceania,Cash,4,f,4.1,0,1932.76
468,5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,Home,57.16,3,2023-04-28,Oceania,CreditCard,5,f,2.1,5,162.91
469,45c45a3e-e9da-484a-8075-9f1f87e5f0fe,Beauty,478.62,4,2025-04-11,Oceania,BankTransfer,3,f,3.4,15,1627.31
470,e9ff1cae-41c8-4a8c-aa1f-955ad499da99,Toys,168.759,5,2023-11-24,Oceania,CreditCard,7,f,4.3,0,843.8
471,f7a67b94-7b5a-411a-b1b6-4afed31edf1a,Fashion,411.98,2,2025-06-16,Africa,CreditCard,9,f,4.6,0,823.96
472,ded255d0-bf1e-4366-8b8e-63d4ce7607ad,Fashion,325.62,4,2024-04-28,Europe,BankTransfer,2,t,3.2,5,1237.36
473,77e490c7-1d7b-4313-8de2-2f1c56b60afc,Home,67.23,3,2023-03-08,South America,PayPal,5,f,4.0,0,201.69
474,c1101266-2408-46dc-9346-d1a9f6802cdb,Beauty,291.69,5,2025-01-29,South America,BankTransfer,3,f,4.0,0,1458.45
475,ad238d36-dc32-4c97-b9c1-e262f76c8ede,Sports,392.1,5,2023-10-09,Europe,BankTransfer,5,f,4.1,0,1960.5
476,65bcc272-fadd-4ea3-aca5-e2fdb966442a,Sports,455.98,2,2024-07-24,Asia,PayPal,4,f,4.8,0,911.96
477,8eac0a33-cdf9-44a7-9882-b5c1f79efd70,Electronics,369.42,1,2024-01-17,Europe,Cash,4,f,2.0,15,314.01
478,6502d6a2-ca6a-4224-971e-16cc5da36f1b,Toys,481.93,4,2023-08-30,South America,BankTransfer,1,f,2.9,0,1927.72
479,1fa382e8-895c-4d99-83b3-8eb403902c5d,Automotive,387.6,4,2025-07-02,Asia,PayPal,6,f,2.1,20,1240.32
480,bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,Toys,404.54,2,2025-10-02,Asia,PayPal,7,f,2.1,0,809.08
481,618ae305-95a5-4afa-831d-029fac1e86d8,Electronics,387.71,2,2023-06-01,North America,Cash,9,f,3.1,0,775.42
482,5f18e583-f0b6-483f-a377-f6f1d289f0ab,Fashion,153.4,4,2025-06-30,Oceania,CreditCard,4,f,4.5,5,582.92
483,78b2b549-3bdb-409e-acc2-16a01bbc91f7,Automotive,449.79,1,2024-10-16,Oceania,BankTransfer,8,f,3.4,5,427.3
484,f1738856-e25d-46eb-9e9a-9f83066803ee,Beauty,154.94,3,2024-08-17,Europe,BankTransfer,2,f,3.8,10,418.34
485,9c2e58de-ea4e-4617-93f8-382b8fb864e4,Automotive,34.56,4,2023-12-23,North America,BankTransfer,8,f,4.8,0,138.24
486,a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,Toys,495.71,2,2023-09-06,North America,PayPal,6,f,3.1,5,941.85
487,b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,Automotive,101.94,2,2024-04-29,North America,Cash,9,f,4.3,15,173.3
488,1dde7969-6886-43db-a634-8e784d5c55c7,Electronics,77.75,5,2025-01-25,Asia,Cash,4,f,3.2,5,369.31
489,0986bbeb-f23e-423d-8b9b-d93423c86d30,Automotive,133.65,1,2023-09-23,Africa,CreditCard,6,f,2.9,15,113.6
490,1dba1267-7e1c-45a1-bef5-18a64dead645,Electronics,445.62,1,2025-03-26,Asia,Cash,1,f,4.8,5,423.34
491,899ca782-e323-4d1a-bc1b-dacc18e19331,Toys,118.97,1,2025-04-18,South America,CreditCard,2,f,2.7,20,95.18
492,5efa9c5b-7421-4f46-a37e-4b0122bae10e,Fashion,341.41,5,2023-06-01,Asia,Cash,6,f,4.3,5,1621.7
493,b24cc64f-be3e-4e57-b30a-9e32aba4fc03,Sports,84.825,4,2025-11-25,Oceania,BankTransfer,8,f,2.6,0,339.3
494,965befdf-6b4b-4411-8a4a-0e2df22b5b98,Fashion,422.61,3,2024-01-08,Africa,PayPal,6,f,2.3,10,1141.05
495,e2aa7a5d-278e-400d-ba02-66efbe055787,Sports,251.63,3,2023-04-24,Africa,CreditCard,9,f,2.7,20,603.91
496,d56ce8ea-1959-4b5a-a7a8-f6366a35df59,Toys,460.1,2,2024-09-14,North America,PayPal,4,f,4.5,20,736.16
497,f065c817-687a-4850-9d9b-62317d45d8ef,Fashion,180.75,1,2024-04-06,Asia,BankTransfer,5,t,4.9,20,144.6
498,b0b63bcf-0860-4833-879d-0cdaf396ea37,Toys,199.43,2,2023-06-11,Asia,BankTransfer,4,f,2.7,0,398.86
499,71d79665-7181-4dcf-b79e-fc6e5edb0d3c,Fashion,334.97,3,2024-07-16,Oceania,PayPal,2,f,4.3,20,803.93
500,5cd8fe1a-dafe-48a9-bc71-e0bef3579560,Beauty,10.99,2,2025-12-28,Asia,CreditCard,5,f,2.7,10,19.78
501,5e09a9ee-af88-4dec-bb1e-143b196f4dfa,Toys,424.78,3,2023-12-12,Oceania,PayPal,9,f,3.2,0,1274.34
502,a5135ea0-fa53-434d-a6d5-901d8b621d41,Fashion,4.6979999999999995,5,2024-11-22,Oceania,CreditCard,8,t,5.0,0,23.49
503,46a02a9b-65ec-4acd-8f80-35f55bd20c98,Automotive,249.86,1,2023-06-16,Europe,CreditCard,1,f,3.9,10,224.87
504,f2f25eef-1f45-4bfd-b7dc-67e030974b2b,Beauty,21.15,3,2024-06-26,Africa,PayPal,1,f,4.4,20,50.76
505,1777e8cb-7468-4b98-92fe-2fded918b3e5,Automotive,284.22,3,2025-05-03,Africa,CreditCard,1,f,2.7,0,852.66
506,a3b5cece-a446-4e72-b64c-911aa9ab364a,Sports,459.53,4,2024-08-16,Oceania,BankTransfer,9,f,2.1,0,1838.12
507,0cf2b69b-0577-4ea9-b899-924698de8ebb,Sports,91.73,2,2025-04-11,North America,BankTransfer,9,f,4.9,5,174.29
508,fd235def-3e5a-47e3-9560-db22c96b5edb,Sports,221.12,3,2023-05-03,Europe,PayPal,3,f,2.8,0,663.36
509,34885a46-9088-4eaf-8977-6598203c8c25,Sports,447.58,2,2025-09-18,South America,Cash,5,f,4.3,15,760.89
510,8de08fc2-c3e1-4a85-946e-f10411906f50,Fashion,445.0,2,2023-10-22,Asia,BankTransfer,8,f,2.6,0,890.0
511,d0243d72-3748-467f-961d-33ba350843f0,Automotive,428.24,4,2024-10-15,Oceania,BankTransfer,4,f,2.9,5,1627.31
512,c63d04ee-541c-4a86-bba5-cd2fdea45c19,Sports,232.7,3,2025-01-28,North America,CreditCard,4,f,4.1,10,628.29
513,989240ac-e689-43a9-89e4-8e8c25c61c45,Home,329.05,3,2025-08-13,North America,CreditCard,1,f,3.6,5,937.79
514,fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,Home,215.49,5,2024-05-22,South America,PayPal,5,f,4.3,0,1077.45
515,8a4b8f7c-2147-4a15-bcce-96f6250a4578,Electronics,211.2,5,2024-08-17,Europe,Cash,8,f,2.7,10,950.4
516,1c24220e-2cab-47e7-8c6b-66e5402adf9c,Automotive,155.45,3,2025-05-06,Africa,PayPal,6,t,4.2,15,396.4
517,21bddb41-0699-4731-9dcf-8766a93b12cd,Automotive,104.427,5,2024-11-01,North America,BankTransfer,5,f,4.3,10,469.92
518,c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,Fashion,448.54,5,2025-10-17,North America,Cash,3,f,2.5,10,2018.43
519,040a3aae-52e2-4fd9-96bf-10ab3ce915e7,Sports,451.46,4,2025-10-15,Asia,CreditCard,8,f,4.3,20,1444.67
520,20733f6d-0d6a-45b3-83ef-20162c9b662e,Electronics,71.145,4,2025-11-01,South America,Cash,2,f,4.3,0,284.58
521,1d181ee9-86ad-4a8c-abc4-123ebde13c1b,Fashion,476.35,2,2024-12-23,North America,CreditCard,1,f,3.8,0,952.7
522,72c22a16-79eb-4168-9045-56e5bee3eb79,Electronics,358.64,5,2025-10-10,Asia,Cash,1,f,3.5,5,1703.54
523,97fa7f04-8363-4007-9cae-9610c72c1fe3,Home,187.79,1,2023-01-17,Africa,CreditCard,2,f,4.1,0,187.79
524,38b77c07-80fb-4296-b3b6-a09b1beaf6ac,Sports,233.55,1,2024-06-25,North America,BankTransfer,7,f,4.6,0,233.55
525,ba2c98ce-0b19-488e-9d77-a45ef206c269,Automotive,20.27,1,2025-01-19,South America,CreditCard,6,t,3.0,0,20.27
526,a8addf36-ddf2-45eb-a8a3-f341c8819065,Sports,428.99,1,2024-02-03,Europe,BankTransfer,7,f,3.6,10,386.09
527,a4b1f991-7542-4646-8d37-a539857dd3b3,Toys,243.84,4,2023-05-31,Asia,Cash,4,f,3.2,10,877.82
528,ffa361be-0f92-40e1-87f9-7d05f6ca6b8b,Toys,420.3,2,2024-07-26,South America,CreditCard,2,f,3.3,5,798.57
529,6d204496-66d0-4371-98e8-8ebb7a9e8eef,Fashion,353.91,3,2025-03-17,Europe,BankTransfer,1,f,4.9,10,955.56
530,b65feea9-7d82-4264-9ba3-62e7afa415e5,Automotive,254.87,3,2025-01-18,Asia,PayPal,8,f,2.5,0,764.61
531,e63658c9-12d0-498d-b18d-4d05e8e22743,Fashion,250.731,5,2025-11-08,Africa,Cash,9,f,2.5,0,1253.66
532,25f934bf-9bb9-4155-9275-eb9414aeaf5c,Toys,148.57,3,2023-04-03,Europe,CreditCard,8,f,2.8,5,423.42
533,9fd34579-4667-42ce-a04e-178c10d08d11,Fashion,259.209,4,2024-11-13,Oceania,Cash,4,f,4.0,5,984.99
534,b64fa54a-8c61-4654-95da-75c1a21150f9,Toys,249.02100000000002,6,2023-11-02,South America,PayPal,1,f,4.8,0,1494.13
535,98eeac2b-fe9f-4caa-a182-f347533f5a72,Home,439.6,5,2024-10-14,Africa,PayPal,1,f,2.9,0,2198.0
536,816bcb9f-7426-4193-8b7e-6b3c87d292a6,Sports,344.29,5,2024-09-04,Africa,BankTransfer,7,f,4.8,0,1721.45
537,cb08587d-1963-426d-ae21-8b099afd4015,Toys,337.38,3,2025-12-26,Africa,Cash,8,f,5.0,10,910.93
538,a79b44b6-da50-4fed-9d4a-3d81b3a7d0e0,Beauty,470.93,1,2024-09-05,Africa,Cash,1,f,2.3,20,376.74
539,8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,Automotive,489.58,1,2025-01-24,Europe,BankTransfer,4,f,3.3,10,440.62
540,6e191042-370b-4063-9d90-e79eb888f6ed,Beauty,201.82,3,2025-05-03,Europe,BankTransfer,2,f,3.4,5,575.19
541,69efafb1-3a7e-4e14-a359-eee173991a47,Automotive,147.29,2,2023-02-24,Oceania,Cash,7,f,2.2,5,279.85
542,66132e69-7418-4109-93d1-bf0f56c438e4,Home,475.95,3,2024-04-11,Oceania,CreditCard,4,f,3.8,0,1427.85
543,50032b35-1857-4baf-bac7-e2b96a7e4c36,Toys,326.01,5,2023-12-16,South America,Cash,3,f,3.1,0,1630.05
544,4140752c-aa44-4259-9001-8b7b6d4067f4,Fashion,228.09,1,2024-05-11,Oceania,CreditCard,2,t,4.6,5,216.69
545,afd380c4-2713-482c-b41e-a3ac5fd23109,Toys,57.42,2,2023-08-14,Oceania,PayPal,6,f,4.8,5,109.1
546,175a81ec-112f-4612-b969-9ed2ec48bf55,Electronics,387.29,4,2024-10-04,South America,Cash,9,f,2.2,10,1394.24
547,6e8f75a1-17dd-4d81-95da-705cd4ef00aa,Fashion,195.88,1,2024-02-22,South America,Cash,3,f,4.9,5,186.09
548,5f65c8ce-bd21-4c11-be9d-61ee18b87245,Toys,420.7,2,2025-08-23,Africa,CreditCard,6,f,4.9,10,757.26
549,0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,Beauty,8.208,3,2025-11-28,North America,PayPal,5,f,4.7,0,24.62
550,8fca7b6a-8fc4-4092-b4e5-59e596229348,Toys,133.06,5,2025-09-06,Asia,Cash,3,f,3.8,5,632.04
551,692ac139-1f4a-4ca1-ab85-fd595463adc7,Home,320.66,2,2025-07-30,North America,BankTransfer,8,f,4.0,10,577.19
552,f0ede303-aa53-419c-9fa4-bb9f5a856750,Toys,29.76,4,2024-06-25,Asia,Cash,1,f,2.6,0,119.04
553,ea74bb18-de3b-496f-ac45-96f6c012a0ff,Fashion,127.54,3,2024-07-25,North America,BankTransfer,3,f,2.6,0,382.62
554,49a214ae-f7e8-48e5-8d2b-91efb8976ec5,Fashion,299.43,2,2024-08-14,Asia,PayPal,3,f,3.5,15,509.03
555,1a85910d-5a05-4c11-8ffc-a6b199b479d4,Beauty,394.45,3,2025-09-28,Oceania,BankTransfer,1,t,2.8,5,1124.18
556,279c658a-3676-4ce5-81e5-c9f693f277cc,Sports,149.29,2,2024-07-14,Asia,BankTransfer,6,f,4.4,0,298.58
557,d8e7012f-3968-4c81-bb70-c3b8a81fdec3,Electronics,433.27,1,2025-02-16,Africa,Cash,9,f,2.1,15,368.28
558,8e676a01-d86a-4460-99a1-120e1bb43332,Automotive,208.61,2,2023-10-27,Asia,BankTransfer,6,f,3.3,0,417.22
559,47503f1d-c33a-4f6c-9d69-1fba5e187b24,Electronics,326.41,5,2023-06-11,Asia,BankTransfer,2,f,4.5,10,1468.85
560,6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,Sports,224.74,1,2024-06-09,Oceania,Cash,6,f,3.5,0,224.74
561,c4767556-f97b-42dd-8f9b-72aed85c16bd,Fashion,248.09,4,2024-07-09,North America,BankTransfer,1,f,4.3,0,992.36
562,accb461a-9d13-4363-9f29-4a8bd1846c39,Fashion,329.31,1,2024-05-05,Europe,PayPal,5,f,2.5,15,279.91
563,9be71737-06b8-4231-8e86-7f3ca487eeab,Electronics,96.9,5,2025-12-23,Oceania,PayPal,3,f,4.4,10,436.05
564,b18753e6-d457-4ad9-a867-a096edd877c8,Beauty,59.66,5,2023-04-18,North America,CreditCard,8,f,3.7,0,298.3
565,45f50c52-2e2f-4f77-8769-79d644777442,Sports,372.55,2,2025-08-25,Asia,CreditCard,9,f,4.5,10,670.59
566,ebe9e207-4f19-4ec0-832d-4526b3e4110a,Beauty,405.62,5,2023-01-11,North America,PayPal,1,f,3.5,0,2028.1
567,2e709838-0190-4620-99dc-abd056febfb9,Sports,438.78,5,2025-09-01,Oceania,Cash,6,f,3.7,15,1864.81
568,a847bce7-90fa-4b57-a4ac-2130deaf528d,Beauty,100.96,5,2024-08-11,North America,BankTransfer,1,f,3.0,5,479.56
569,bdb025ff-2451-45a4-91d0-59b26699cd99,Home,210.19,1,2023-05-02,Oceania,CreditCard,5,f,3.2,0,210.19
570,177d6e7e-07d9-44ce-b8c8-8faea2178f84,Beauty,195.48,5,2024-04-20,Africa,CreditCard,8,f,4.6,0,977.4
571,604e46cb-3712-42d1-87cd-b6a1bf012e32,Fashion,395.77,1,2023-12-27,South America,CreditCard,3,f,2.7,0,395.77
572,284bf962-5744-4596-b422-21676b7a2460,Automotive,57.15,4,2025-10-11,South America,PayPal,7,f,2.2,0,228.6
573,530ac1c7-b8ba-4368-8fc7-77685ebbcca5,Beauty,120.93,4,2023-03-18,Asia,CreditCard,9,f,3.2,5,459.53
574,98a21f1c-914d-4fae-b100-13a7c6deb2f0,Home,272.75,2,2023-08-08,Africa,BankTransfer,1,f,2.6,0,545.5
575,27d415b6-0d77-45a0-a222-b6a615bfbe97,Home,275.61,1,2025-12-09,South America,Cash,1,f,3.5,5,261.83
576,0cbd3c03-9e2a-44ac-8122-b5b3284c03d2,Fashion,222.35,2,2025-08-16,Africa,BankTransfer,5,f,4.3,5,422.46
577,716fda0a-45a8-4829-94e2-86e5ac8936bc,Fashion,348.867,6,2024-11-08,Europe,PayPal,1,f,4.6,10,1883.88
578,9b69554d-7c54-435f-ac8c-3b6aa974d079,Beauty,207.02,5,2024-06-10,South America,PayPal,9,f,4.2,5,983.34
579,372f871a-45ee-432d-aa07-f2137129cec7,Electronics,339.80400000000003,6,2024-11-21,Oceania,BankTransfer,9,f,3.5,10,1834.94
580,585d3f86-1d23-44e6-8329-20b7c143f426,Toys,396.82,5,2024-01-31,Oceania,PayPal,2,f,3.2,0,1984.1
581,ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,Toys,11.62,1,2025-04-10,Oceania,Cash,3,f,2.8,10,10.46
582,86e52753-7c93-46cc-97d7-a560adb14670,Toys,25.78,4,2023-06-27,Asia,Cash,8,f,4.9,0,103.12
583,3873e57f-0ba0-48e8-8ef4-92c1aac93316,Beauty,325.92,5,2024-01-14,Europe,PayPal,6,t,3.3,0,1629.6
584,0e0630cd-996d-4c50-bc04-a168652ffb49,Sports,281.73,5,2024-05-23,Asia,CreditCard,3,f,3.1,0,1408.65
585,f200c261-4d29-41ab-b455-12f701f7c7ec,Home,39.01,4,2024-04-27,South America,Cash,4,f,2.1,0,156.04
586,c3a00c6f-2321-41e1-8471-04c036136e15,Automotive,418.5,4,2024-11-06,Asia,BankTransfer,1,f,3.1,10,1506.6
587,1eb74b56-53ff-43a2-8a19-35014169b9fc,Toys,52.21,1,2023-01-24,Oceania,BankTransfer,9,f,3.8,5,49.6
588,6e3f683a-bf3c-4140-bf54-a51101fa964e,Beauty,377.11,2,2024-04-28,Asia,CreditCard,3,f,4.0,10,678.8
589,88575117-6155-4667-a112-507c2cfa55b0,Beauty,372.42,4,2025-08-11,Europe,BankTransfer,6,f,4.2,0,1489.68
590,8f0881ee-8011-416b-bae8-8926b423ccde,Fashion,380.56,3,2025-10-26,South America,BankTransfer,4,f,4.6,0,1141.68
591,5aaab32f-ce63-42b6-ab05-347fd556b37d,Beauty,380.34,4,2024-08-27,Europe,BankTransfer,6,f,3.2,0,1521.36
